subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kaneishi,grt_y,stance,2,1,17.0,20.0,4.518958392978475,0.03722803978189004,1.2943812744145766,101,0.05,True,0.751991635964449
kaneishi,grt_y,stance,2,2,48.0,62.0,4.361070539463281,0.00020256220166836592,1.2766129535849866,101,0.05,True,0.751991635964449
