subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kaneishi,gyro_y,stance,6,1,1.0,1.0,4.9197206103831315,0.048576292794613174,1.483351576184864,101,0.05,True,1.2239089170070754
kaneishi,gyro_y,stance,6,2,12.0,57.0,7.541180437431746,0.0,1.8257469945569171,101,0.05,True,1.2239089170070754
kaneishi,gyro_y,stance,6,3,59.0,60.0,4.464498972269481,0.042375631944835845,1.3322518926557145,101,0.05,True,1.2239089170070754
kaneishi,gyro_y,stance,6,4,90.0,90.0,4.36417452452915,0.049886778264920606,-1.3158481288629889,101,0.05,True,1.2239089170070754
kaneishi,gyro_y,stance,6,5,92.0,92.0,4.48907226032948,0.042515148219393284,-1.353506213118905,101,0.05,True,1.2239089170070754
kaneishi,gyro_y,stance,6,6,94.0,94.0,4.618615745970227,0.04442875913568889,-1.3925650436559327,101,0.05,True,1.2239089170070754
