subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject
kaneishi,grt_y,stance,2,1,29.0,66.0,5.454895157675143,1.3322676295501878e-15,-1.4683990068521406,101,0.05,True
kaneishi,grt_y,stance,2,2,79.0,93.0,5.475345634108521,0.0002789364672040051,-1.4247211956718582,101,0.05,True
