subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kaneishi,acc_z,stance,4,1,2.0,2.0,5.504813438443446,0.03742311840532131,1.659763701474826,101,0.05,True,0.780636158090557
kaneishi,acc_z,stance,4,2,6.0,6.0,5.490758096766856,0.011861497513016017,1.6555258565074178,101,0.05,True,0.780636158090557
kaneishi,acc_z,stance,4,3,84.0,90.0,10.433296501034564,4.3520742565306136e-14,2.318908230624205,101,0.05,True,0.780636158090557
kaneishi,acc_z,stance,4,4,98.0,100.0,13.717021753416116,0.004077258634184178,2.63777002170992,101,0.05,True,0.780636158090557
