subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kaneishi,grf_z,stance,1,1,27.0,50.0,7.977387923338947,3.5227376571356217e-12,1.8735981753842557,101,0.05,True,0.9697906611323431
