subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject
kaneishi,acc_z,stance,5,1,0.0,0.0,4.953833070340817,0.04998517395242774,-1.493636869852254,101,0.05,True
kaneishi,acc_z,stance,5,2,6.0,6.0,5.638030441716524,0.019137797537965184,-1.6999301392523127,101,0.05,True
kaneishi,acc_z,stance,5,3,11.0,12.0,5.1139915352242475,0.00919058450473953,-1.517300004186531,101,0.05,True
kaneishi,acc_z,stance,5,4,36.0,39.0,5.910257544260435,5.543412956643401e-05,1.6971690305397114,101,0.05,True
kaneishi,acc_z,stance,5,5,90.0,100.0,20.496607354932138,0.0,4.248432175663209,101,0.05,True
