subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kaneishi,gyro_y,swing,3,1,0.0,20.0,12.146711974616599,3.088736599821118e-09,-2.411633109191758,101,0.05,True,1.2815097938432451
kaneishi,gyro_y,swing,3,2,64.0,88.0,6.8592069215738,3.531397396727698e-12,-1.7721103865108154,101,0.05,True,1.2815097938432451
kaneishi,gyro_y,swing,3,3,96.0,100.0,4.639183073297445,0.020756986720536386,-1.4181359340908792,101,0.05,True,1.2815097938432451
