subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject
kaneishi,grf_z,swing,1,1,9.0,9.0,5.264985157815632,0.04804337858028562,-1.6649344945678461,101,0.05,True
