subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kaneishi,grt_z,swing,1,1,0.0,2.0,7.657762908214844,0.0026488712523033975,2.0105237600015005,101,0.05,True,0.6442134853053997
