subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kaneishi,grf_y,swing,2,1,0.0,2.0,6.5733437537856645,0.012329405427943696,1.8098775244855867,101,0.05,True,0.42839485782815695
kaneishi,grf_y,swing,2,2,4.0,4.0,5.364308202112815,0.0323052323558044,1.696343198979936,101,0.05,True,0.42839485782815695
