subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject
kaneishi,grt_x,swing,5,1,0.0,3.0,6.858021754114715,0.0008665331464436932,1.8294990414498522,101,0.05,True
kaneishi,grt_x,swing,5,2,29.0,31.0,5.6289285013772945,0.005386653108281125,1.5831035208455042,101,0.05,True
kaneishi,grt_x,swing,5,3,33.0,33.0,6.709213873218758,0.02106075698068155,2.022904095975511,101,0.05,True
kaneishi,grt_x,swing,5,4,64.0,66.0,5.798647407869029,0.008842781646644982,-1.5669393508766494,101,0.05,True
kaneishi,grt_x,swing,5,5,71.0,71.0,4.98122348546334,0.04442690016475659,-1.5018953907451482,101,0.05,True
