subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject
kaneishi,grt_y,swing,2,1,5.0,5.0,4.9883415588841995,0.04836740311638987,1.577452107294915,101,0.05,True
kaneishi,grt_y,swing,2,2,56.0,56.0,5.049394906098594,0.048323707280323314,1.5967588708923806,101,0.05,True
