subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kaneishi,grt_x,swing,3,1,0.0,4.0,9.300120467715384,0.0004029213370129181,2.2646125018537115,101,0.05,True,0.8783609531715514
kaneishi,grt_x,swing,3,2,20.0,25.0,7.329212128581918,4.047248748717536e-05,-2.08278658230579,101,0.05,True,0.8783609531715514
kaneishi,grt_x,swing,3,3,56.0,57.0,5.712139033004256,0.012343483676923839,1.7388840420714906,101,0.05,True,0.8783609531715514
