subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject
kanoga,encoder_angle,swing,2,1,0.0,52.0,33.59089549078548,1.4699352846037073e-13,-6.42454535218207,101,0.05,True
kanoga,encoder_angle,swing,2,2,71.0,75.0,3.9343492638025275,0.03901943028977395,1.2229896916440102,101,0.05,True
