subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject
kanoga,grt_y,swing,6,1,0.0,8.0,41.118488316120136,0.0,-4.732597931952704,101,0.05,True
kanoga,grt_y,swing,6,2,10.0,30.0,13.287098270383147,0.0,-3.1503836335791315,101,0.05,True
kanoga,grt_y,swing,6,3,51.0,51.0,5.400710883618908,0.047977913552421425,1.707854737629641,101,0.05,True
kanoga,grt_y,swing,6,4,55.0,59.0,7.231178963526213,4.023037458722456e-10,2.057712173259466,101,0.05,True
kanoga,grt_y,swing,6,5,64.0,68.0,6.4235655006267605,1.241140523688955e-11,1.876610653253835,101,0.05,True
kanoga,grt_y,swing,6,6,70.0,71.0,6.416235137104632,0.001341189352402461,1.8793731314447908,101,0.05,True
