subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kanoga,grt_z,swing,6,1,0.0,0.0,6.654918108703336,0.026245839500365964,2.104469886540262,101,0.05,True,0.773278966248075
kanoga,grt_z,swing,6,2,2.0,5.0,10.04466825325032,1.4926038183205037e-10,2.5702500158438775,101,0.05,True,0.773278966248075
kanoga,grt_z,swing,6,3,8.0,8.0,5.581589814534499,0.02393321839125906,1.765053677872685,101,0.05,True,0.773278966248075
kanoga,grt_z,swing,6,4,73.0,73.0,5.821521000545195,0.04452293108179006,1.8409265808233493,101,0.05,True,0.773278966248075
kanoga,grt_z,swing,6,5,75.0,76.0,6.792499499911988,0.002619384284385129,1.99964374802728,101,0.05,True,0.773278966248075
kanoga,grt_z,swing,6,6,78.0,78.0,5.471037662297795,0.049084983823062034,1.730094017742745,101,0.05,True,0.773278966248075
