subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kanoga,grf_x,swing,5,1,0.0,49.0,15.343788333078386,0.0,3.1176340467600823,101,0.05,True,2.1320626636687336
kanoga,grf_x,swing,5,2,86.0,86.0,5.108151426388932,0.04901261000950252,1.6153393140426966,101,0.05,True,2.1320626636687336
kanoga,grf_x,swing,5,3,91.0,91.0,6.184947067528822,0.027680981491934986,1.9558519940970327,101,0.05,True,2.1320626636687336
kanoga,grf_x,swing,5,4,94.0,95.0,6.5414527618820255,0.0026483705449598105,2.0074266138071226,101,0.05,True,2.1320626636687336
kanoga,grf_x,swing,5,5,97.0,99.0,6.169784554607746,0.0009624082152179803,1.8283704987483371,101,0.05,True,2.1320626636687336
