subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kanoga,gyro_y,swing,2,1,0.0,3.0,6.166205387747089,0.03231575728953007,1.770589354588299,101,0.05,True,1.4957739277567568
kanoga,gyro_y,swing,2,2,11.0,53.0,13.051338317425431,0.0,-2.7533777950101137,101,0.05,True,1.4957739277567568
