subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kanoga,acc_z,swing,5,1,2.0,24.0,9.044040963846694,0.0,2.2619580956538567,101,0.05,True,1.430147620793264
kanoga,acc_z,swing,5,2,40.0,54.0,9.34034769603666,0.0,-2.112020329598903,101,0.05,True,1.430147620793264
kanoga,acc_z,swing,5,3,85.0,85.0,5.197968704756228,0.03883910658023515,1.6437420313305,101,0.05,True,1.430147620793264
kanoga,acc_z,swing,5,4,87.0,91.0,6.921885576111001,6.495679663154341e-05,1.9882235219470559,101,0.05,True,1.430147620793264
kanoga,acc_z,swing,5,5,93.0,93.0,5.109994365026501,0.0444002717676919,1.615922102410963,101,0.05,True,1.430147620793264
