subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kanoga,gyro_z,swing,3,1,1.0,2.0,4.189361476265137,0.04747823763508463,1.3145767119886271,101,0.05,True,1.593197741187563
kanoga,gyro_z,swing,3,2,11.0,13.0,4.726361701883781,0.03672889432773152,1.4461661723185546,101,0.05,True,1.593197741187563
kanoga,gyro_z,swing,3,3,34.0,76.0,11.011164124977599,0.0,-2.660189503291879,101,0.05,True,1.593197741187563
