subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject
kanoga,gyro_z,swing,2,1,20.0,51.0,7.755814698567688,1.8034462812011043e-12,-2.014799084700983,101,0.05,True
kanoga,gyro_z,swing,2,2,67.0,78.0,4.784472423717841,0.0020879266064042223,1.4011953931016292,101,0.05,True
