timestamp,label,source_file,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16
2024-12-13T13:55:00.805000,stair_up,stair_t1.txt,0.07,0.25,0.12,-0.0,0.1,0.01,0.63,0.33,0.62,-0.34,0.0,33.1,-8.9,560.5,4.4,-25.9,3.5
2024-12-13T13:55:00.806000,stair_up,stair_t1.txt,0.07,0.25,0.12,-0.0,0.1,0.01,0.63,0.33,0.62,-0.34,0.0,29.8,-4.7,557.8,4.4,-26.1,3.3
2024-12-13T13:55:00.810000,stair_up,stair_t1.txt,-0.06,0.2,0.02,0.0,0.1,0.0,0.63,0.33,0.62,-0.34,0.0,32.4,-7.1,568.1,4.5,-26.2,3.5
2024-12-13T13:55:00.817000,stair_up,stair_t1.txt,-0.06,0.2,0.02,0.0,0.1,0.0,0.63,0.33,0.62,-0.34,0.0,28.1,-7.5,563.9,4.5,-26.4,3.4
2024-12-13T13:55:00.830000,stair_up,stair_t1.txt,-0.19,0.15,-0.05,0.01,0.09,-0.0,0.63,0.33,0.62,-0.34,0.0,33.5,-4.1,576.3,4.6,-26.6,3.7
2024-12-13T13:55:00.831000,stair_up,stair_t1.txt,-0.19,0.15,-0.05,0.01,0.09,-0.0,0.63,0.33,0.62,-0.34,0.0,33.6,-4.7,579.5,4.7,-27.0,3.8
2024-12-13T13:55:00.831000,stair_up,stair_t1.txt,-0.21,0.13,-0.11,0.02,0.08,-0.0,0.63,0.33,0.62,-0.34,0.0,35.5,-3.4,585.8,4.7,-27.4,3.9
2024-12-13T13:55:00.837000,stair_up,stair_t1.txt,-0.21,0.13,-0.11,0.02,0.08,-0.0,0.63,0.33,0.62,-0.34,0.0,33.1,-2.5,588.3,4.8,-27.8,3.9
2024-12-13T13:55:00.843000,stair_up,stair_t1.txt,-0.12,0.14,-0.1,0.02,0.08,-0.0,0.63,0.33,0.62,-0.34,0.0,29.8,-3.1,594.5,4.9,-28.3,4.0
2024-12-13T13:55:00.851000,stair_up,stair_t1.txt,-0.12,0.14,-0.1,0.02,0.08,-0.0,0.63,0.33,0.62,-0.34,0.0,34.2,-2.4,608.5,4.9,-28.7,4.2
2024-12-13T13:55:00.852000,stair_up,stair_t1.txt,0.03,0.18,-0.03,0.02,0.07,-0.0,0.63,0.33,0.62,-0.34,0.0,33.6,1.6,614.2,5.0,-29.2,4.2
2024-12-13T13:55:00.853000,stair_up,stair_t1.txt,0.03,0.18,-0.03,0.02,0.07,-0.0,0.63,0.33,0.62,-0.34,0.0,30.3,0.9,616.7,5.0,-29.7,4.1
2024-12-13T13:55:00.861000,stair_up,stair_t1.txt,0.18,0.2,0.02,0.02,0.07,-0.01,0.63,0.33,0.62,-0.34,0.0,28.8,4.3,624.4,5.1,-30.1,4.2
2024-12-13T13:55:00.873000,stair_up,stair_t1.txt,0.18,0.2,0.02,0.02,0.07,-0.01,0.63,0.33,0.62,-0.34,0.0,24.5,2.0,633.1,5.1,-30.5,4.2
2024-12-13T13:55:00.875000,stair_up,stair_t1.txt,0.23,0.2,0.06,0.01,0.06,-0.02,0.63,0.33,0.62,-0.34,0.0,23.8,4.8,643.3,5.1,-30.9,4.4
2024-12-13T13:55:00.887000,stair_up,stair_t1.txt,0.23,0.2,0.06,0.01,0.06,-0.02,0.63,0.33,0.62,-0.34,0.0,24.6,0.4,650.9,5.2,-31.2,4.4
2024-12-13T13:55:00.889000,stair_up,stair_t1.txt,0.27,0.15,0.16,0.01,0.06,-0.03,0.63,0.33,0.62,-0.34,0.0,21.3,3.6,657.0,5.2,-31.4,4.4
2024-12-13T13:55:00.895000,stair_up,stair_t1.txt,0.27,0.15,0.16,0.01,0.06,-0.03,0.63,0.33,0.62,-0.34,0.0,22.2,2.3,661.0,5.3,-31.6,4.3
2024-12-13T13:55:00.895000,stair_up,stair_t1.txt,0.2,0.12,0.22,0.0,0.06,-0.04,0.63,0.33,0.62,-0.34,0.0,20.5,3.4,661.5,5.3,-31.7,4.3
2024-12-13T13:55:00.907000,stair_up,stair_t1.txt,0.2,0.12,0.22,0.0,0.06,-0.04,0.63,0.33,0.62,-0.34,0.0,17.0,5.4,660.8,5.3,-31.7,4.1
2024-12-13T13:55:00.908000,stair_up,stair_t1.txt,0.07,-0.0,0.15,0.0,0.07,-0.04,0.62,0.33,0.62,-0.34,0.0,17.0,3.3,660.3,5.3,-31.7,4.1
2024-12-13T13:55:00.908000,stair_up,stair_t1.txt,0.07,-0.0,0.15,0.0,0.07,-0.04,0.62,0.33,0.62,-0.34,0.0,16.8,3.1,672.4,5.3,-31.6,4.2
2024-12-13T13:55:00.911000,stair_up,stair_t1.txt,-0.13,-0.23,-0.03,-0.0,0.07,-0.04,0.62,0.33,0.62,-0.34,0.0,15.9,2.5,673.3,5.3,-31.6,4.0
2024-12-13T13:55:00.919000,stair_up,stair_t1.txt,-0.13,-0.23,-0.03,-0.0,0.07,-0.04,0.62,0.33,0.62,-0.34,0.0,20.1,-1.0,674.7,5.3,-31.6,3.9
2024-12-13T13:55:00.924000,stair_up,stair_t1.txt,-0.23,-0.49,-0.23,-0.01,0.07,-0.02,0.62,0.33,0.62,-0.34,0.0,9.9,2.1,665.4,5.3,-31.7,3.6
2024-12-13T13:55:00.925000,stair_up,stair_t1.txt,-0.23,-0.49,-0.23,-0.01,0.07,-0.02,0.62,0.33,0.62,-0.34,0.0,17.6,0.8,679.7,5.4,-32.0,3.6
2024-12-13T13:55:00.928000,stair_up,stair_t1.txt,-0.23,-0.58,-0.29,-0.01,0.08,-0.01,0.62,0.33,0.62,-0.34,0.0,15.0,-1.5,679.4,5.4,-32.2,3.3
2024-12-13T13:55:00.943000,stair_up,stair_t1.txt,-0.23,-0.58,-0.29,-0.01,0.08,-0.01,0.62,0.33,0.62,-0.34,0.0,16.0,1.2,685.0,5.5,-32.5,3.2
2024-12-13T13:55:00.944000,stair_up,stair_t1.txt,-0.15,-0.63,-0.35,-0.02,0.09,0.01,0.62,0.33,0.62,-0.34,0.0,18.8,5.0,695.7,5.5,-33.0,3.1
2024-12-13T13:55:00.951000,stair_up,stair_t1.txt,-0.15,-0.63,-0.35,-0.02,0.09,0.01,0.62,0.33,0.62,-0.34,0.0,18.9,5.3,707.8,5.5,-33.5,2.9
2024-12-13T13:55:00.952000,stair_up,stair_t1.txt,-0.03,-0.73,-0.37,-0.03,0.11,0.02,0.62,0.33,0.62,-0.33,0.0,21.6,5.3,714.4,5.6,-34.1,2.6
2024-12-13T13:55:00.956000,stair_up,stair_t1.txt,-0.03,-0.73,-0.37,-0.03,0.11,0.02,0.62,0.33,0.62,-0.33,0.0,17.4,2.4,718.7,5.8,-34.7,2.3
2024-12-13T13:55:00.958000,stair_up,stair_t1.txt,0.18,-0.66,-0.35,-0.03,0.13,0.03,0.62,0.33,0.62,-0.33,0.0,15.0,4.5,731.4,6.0,-35.4,2.2
2024-12-13T13:55:00.961000,stair_up,stair_t1.txt,0.18,-0.66,-0.35,-0.03,0.13,0.03,0.62,0.33,0.62,-0.33,0.0,19.6,6.7,748.2,6.1,-36.2,2.2
2024-12-13T13:55:00.968000,stair_up,stair_t1.txt,0.43,-0.49,-0.23,-0.03,0.15,0.03,0.62,0.33,0.63,-0.33,0.0,17.2,7.9,762.9,6.3,-36.9,2.1
2024-12-13T13:55:00.972000,stair_up,stair_t1.txt,0.43,-0.49,-0.23,-0.03,0.15,0.03,0.62,0.33,0.63,-0.33,0.0,14.0,12.8,771.4,6.6,-37.6,1.9
2024-12-13T13:55:00.977000,stair_up,stair_t1.txt,0.58,-0.23,0.01,-0.02,0.17,0.02,0.62,0.33,0.63,-0.33,0.0,15.1,14.2,783.0,6.9,-38.3,2.0
2024-12-13T13:55:00.981000,stair_up,stair_t1.txt,0.58,-0.23,0.01,-0.02,0.17,0.02,0.62,0.33,0.63,-0.33,0.0,21.3,16.5,800.5,7.2,-38.9,2.2
2024-12-13T13:55:00.986000,stair_up,stair_t1.txt,0.67,-0.03,0.17,-0.0,0.19,0.0,0.62,0.33,0.63,-0.33,0.0,18.1,18.4,810.1,7.6,-39.5,2.4
2024-12-13T13:55:00.991000,stair_up,stair_t1.txt,0.67,-0.03,0.17,-0.0,0.19,0.0,0.62,0.33,0.63,-0.33,0.0,15.8,23.0,812.7,8.0,-40.0,2.6
2024-12-13T13:55:00.996000,stair_up,stair_t1.txt,0.65,0.22,0.31,0.02,0.2,-0.02,0.62,0.33,0.63,-0.33,0.0,13.5,25.2,820.0,8.3,-40.4,3.0
2024-12-13T13:55:01.002000,stair_up,stair_t1.txt,0.65,0.22,0.31,0.02,0.2,-0.02,0.62,0.33,0.63,-0.33,0.0,17.2,31.1,832.4,8.6,-40.7,3.5
2024-12-13T13:55:01.007000,stair_up,stair_t1.txt,0.52,0.46,0.29,0.04,0.2,-0.05,0.62,0.33,0.63,-0.33,0.0,13.0,34.3,838.6,9.0,-40.9,4.0
2024-12-13T13:55:01.011000,stair_up,stair_t1.txt,0.52,0.46,0.29,0.04,0.2,-0.05,0.62,0.33,0.63,-0.33,0.0,9.7,37.0,842.4,9.3,-41.1,4.5
2024-12-13T13:55:01.018000,stair_up,stair_t1.txt,0.37,0.65,0.37,0.06,0.2,-0.07,0.62,0.33,0.63,-0.33,0.0,5.6,40.1,841.4,9.6,-41.1,4.9
2024-12-13T13:55:01.021000,stair_up,stair_t1.txt,0.37,0.65,0.37,0.06,0.2,-0.07,0.62,0.33,0.63,-0.33,0.0,3.9,41.4,839.5,9.8,-41.0,5.3
2024-12-13T13:55:01.027000,stair_up,stair_t1.txt,0.12,0.79,0.43,0.06,0.19,-0.09,0.62,0.33,0.63,-0.33,0.0,4.8,46.2,845.2,10.0,-40.8,5.8
2024-12-13T13:55:01.034000,stair_up,stair_t1.txt,0.12,0.79,0.43,0.06,0.19,-0.09,0.62,0.33,0.63,-0.33,0.0,3.0,44.2,842.8,10.1,-40.7,6.1
2024-12-13T13:55:01.037000,stair_up,stair_t1.txt,-0.18,0.8,0.3,0.05,0.16,-0.1,0.62,0.33,0.63,-0.33,0.0,-1.3,44.8,832.0,10.2,-40.4,6.1
2024-12-13T13:55:01.041000,stair_up,stair_t1.txt,-0.18,0.8,0.3,0.05,0.16,-0.1,0.62,0.33,0.63,-0.33,0.0,0.4,45.7,837.8,10.2,-40.3,6.5
2024-12-13T13:55:01.047000,stair_up,stair_t1.txt,-0.47,0.74,0.15,0.04,0.13,-0.1,0.62,0.33,0.63,-0.33,0.0,-4.7,46.7,830.1,10.2,-40.2,6.5
2024-12-13T13:55:01.051000,stair_up,stair_t1.txt,-0.47,0.74,0.15,0.04,0.13,-0.1,0.62,0.33,0.63,-0.33,0.0,-0.6,43.0,836.3,10.1,-40.1,6.6
2024-12-13T13:55:01.056000,stair_up,stair_t1.txt,-0.71,0.74,0.07,0.02,0.1,-0.1,0.62,0.33,0.63,-0.33,0.0,-5.8,39.7,834.2,10.1,-40.1,6.6
2024-12-13T13:55:01.061000,stair_up,stair_t1.txt,-0.71,0.74,0.07,0.02,0.1,-0.1,0.62,0.33,0.63,-0.33,0.0,-5.8,39.5,824.1,9.9,-40.0,6.4
2024-12-13T13:55:01.067000,stair_up,stair_t1.txt,-0.72,0.7,0.12,0.01,0.06,-0.09,0.62,0.33,0.63,-0.33,0.0,-4.0,42.3,829.3,9.8,-40.0,6.4
2024-12-13T13:55:01.071000,stair_up,stair_t1.txt,-0.72,0.7,0.12,0.01,0.06,-0.09,0.62,0.33,0.63,-0.33,0.0,-10.1,39.4,819.5,9.6,-40.0,6.1
2024-12-13T13:55:01.080000,stair_up,stair_t1.txt,-0.59,0.61,0.16,-0.0,0.03,-0.08,0.62,0.33,0.63,-0.33,0.0,-6.8,37.7,821.0,9.3,-39.7,6.0
2024-12-13T13:55:01.082000,stair_up,stair_t1.txt,-0.59,0.61,0.16,-0.0,0.03,-0.08,0.62,0.33,0.63,-0.33,0.0,-12.2,33.1,809.2,9.1,-39.5,5.7
2024-12-13T13:55:01.086000,stair_up,stair_t1.txt,-0.47,0.48,0.17,-0.01,0.0,-0.07,0.62,0.33,0.63,-0.34,0.0,-9.7,37.8,810.1,8.7,-39.0,5.5
2024-12-13T13:55:01.091000,stair_up,stair_t1.txt,-0.47,0.48,0.17,-0.01,0.0,-0.07,0.62,0.33,0.63,-0.34,0.0,-8.4,27.9,803.4,8.4,-38.6,5.2
2024-12-13T13:55:01.097000,stair_up,stair_t1.txt,-0.47,0.27,0.13,-0.02,-0.02,-0.06,0.62,0.33,0.63,-0.34,0.0,-10.3,31.0,791.4,8.1,-37.9,4.8
2024-12-13T13:55:01.102000,stair_up,stair_t1.txt,-0.47,0.27,0.13,-0.02,-0.02,-0.06,0.62,0.33,0.63,-0.34,0.0,-9.7,27.6,783.6,7.8,-37.4,4.4
2024-12-13T13:55:01.106000,stair_up,stair_t1.txt,-0.53,-0.09,-0.0,-0.02,-0.03,-0.05,0.62,0.33,0.63,-0.34,0.0,-8.1,27.7,771.4,7.4,-36.8,4.2
2024-12-13T13:55:01.111000,stair_up,stair_t1.txt,-0.53,-0.09,-0.0,-0.02,-0.03,-0.05,0.62,0.33,0.63,-0.34,0.0,-11.9,23.1,751.3,7.3,-36.2,3.7
2024-12-13T13:55:01.118000,stair_up,stair_t1.txt,-0.5,-0.44,-0.18,-0.02,-0.03,-0.03,0.62,0.33,0.63,-0.34,0.0,-6.9,23.3,751.7,7.0,-35.7,3.6
2024-12-13T13:55:01.121000,stair_up,stair_t1.txt,-0.5,-0.44,-0.18,-0.02,-0.03,-0.03,0.62,0.33,0.63,-0.34,0.0,-7.0,20.9,737.4,6.9,-35.3,3.3
2024-12-13T13:55:01.126000,stair_up,stair_t1.txt,-0.39,-0.6,-0.3,-0.01,-0.02,-0.01,0.62,0.33,0.63,-0.34,0.0,-7.2,19.5,732.2,6.8,-35.0,3.2
2024-12-13T13:55:01.134000,stair_up,stair_t1.txt,-0.39,-0.6,-0.3,-0.01,-0.02,-0.01,0.62,0.33,0.63,-0.34,0.0,-1.1,23.8,729.8,6.6,-34.7,3.3
2024-12-13T13:55:01.137000,stair_up,stair_t1.txt,-0.26,-0.68,-0.27,-0.01,-0.01,0.01,0.62,0.33,0.63,-0.34,0.0,0.5,18.7,726.2,6.7,-34.5,3.2
2024-12-13T13:55:01.141000,stair_up,stair_t1.txt,-0.26,-0.68,-0.27,-0.01,-0.01,0.01,0.62,0.33,0.63,-0.34,0.0,-1.3,17.6,720.5,6.7,-34.4,3.2
2024-12-13T13:55:01.146000,stair_up,stair_t1.txt,-0.06,-0.55,-0.21,-0.0,0.01,0.02,0.62,0.33,0.63,-0.34,0.0,2.2,19.9,711.5,6.8,-34.3,3.2
2024-12-13T13:55:01.151000,stair_up,stair_t1.txt,-0.06,-0.55,-0.21,-0.0,0.01,0.02,0.62,0.33,0.63,-0.34,0.0,3.2,21.5,703.4,6.8,-34.2,3.2
2024-12-13T13:55:01.157000,stair_up,stair_t1.txt,0.1,-0.28,-0.07,0.0,0.02,0.03,0.62,0.33,0.63,-0.33,0.0,6.6,24.4,705.5,6.8,-34.0,3.3
2024-12-13T13:55:01.161000,stair_up,stair_t1.txt,0.1,-0.28,-0.07,0.0,0.02,0.03,0.62,0.33,0.63,-0.33,0.0,11.7,22.6,700.4,7.0,-33.8,3.4
2024-12-13T13:55:01.168000,stair_up,stair_t1.txt,0.17,-0.04,0.04,0.0,0.03,0.03,0.62,0.33,0.63,-0.33,0.0,8.3,23.6,686.7,7.0,-33.5,3.4
2024-12-13T13:55:01.170000,stair_up,stair_t1.txt,0.17,-0.04,0.04,0.0,0.03,0.03,0.62,0.33,0.63,-0.33,0.0,9.1,23.2,688.8,7.2,-33.2,3.8
2024-12-13T13:55:01.176000,stair_up,stair_t1.txt,0.14,0.24,0.11,0.01,0.03,0.02,0.62,0.33,0.63,-0.33,0.0,3.1,25.6,673.5,7.2,-33.0,3.8
2024-12-13T13:55:01.186000,stair_up,stair_t1.txt,0.14,0.24,0.11,0.01,0.03,0.02,0.62,0.33,0.63,-0.33,0.0,11.5,20.7,675.7,7.3,-32.7,4.1
2024-12-13T13:55:01.188000,stair_up,stair_t1.txt,0.12,0.46,0.1,0.02,0.02,0.01,0.62,0.33,0.63,-0.33,0.0,11.6,22.8,669.2,7.4,-32.5,4.4
2024-12-13T13:55:01.191000,stair_up,stair_t1.txt,0.12,0.46,0.1,0.02,0.02,0.01,0.62,0.33,0.63,-0.33,0.0,9.9,24.9,657.7,7.5,-32.3,4.6
2024-12-13T13:55:01.200000,stair_up,stair_t1.txt,0.11,0.64,0.13,0.03,0.01,-0.01,0.62,0.33,0.63,-0.33,0.0,11.7,25.0,653.8,7.5,-32.1,4.9
2024-12-13T13:55:01.203000,stair_up,stair_t1.txt,0.11,0.64,0.13,0.03,0.01,-0.01,0.62,0.33,0.63,-0.33,0.0,15.1,23.0,654.6,7.5,-32.0,5.3
2024-12-13T13:55:01.207000,stair_up,stair_t1.txt,0.1,0.77,0.11,0.04,-0.0,-0.03,0.62,0.33,0.63,-0.34,0.0,13.5,23.4,646.6,7.7,-32.0,5.5
2024-12-13T13:55:01.217000,stair_up,stair_t1.txt,0.1,0.77,0.11,0.04,-0.0,-0.03,0.62,0.33,0.63,-0.34,0.0,11.9,25.5,649.9,7.7,-32.1,6.0
2024-12-13T13:55:01.219000,stair_up,stair_t1.txt,0.19,0.84,0.1,0.04,-0.02,-0.05,0.62,0.33,0.63,-0.34,0.0,13.0,26.1,649.3,7.7,-32.2,6.4
2024-12-13T13:55:01.222000,stair_up,stair_t1.txt,0.19,0.84,0.1,0.04,-0.02,-0.05,0.62,0.33,0.63,-0.34,0.0,17.5,28.1,646.0,7.7,-32.5,6.6
2024-12-13T13:55:01.231000,stair_up,stair_t1.txt,0.25,0.9,0.11,0.04,-0.04,-0.08,0.62,0.33,0.63,-0.34,0.0,13.4,28.8,639.6,7.7,-32.8,6.6
2024-12-13T13:55:01.234000,stair_up,stair_t1.txt,0.25,0.9,0.11,0.04,-0.04,-0.08,0.62,0.33,0.63,-0.34,0.0,12.7,27.5,644.9,7.7,-33.2,6.8
2024-12-13T13:55:01.237000,stair_up,stair_t1.txt,0.38,0.88,0.13,0.03,-0.06,-0.11,0.62,0.33,0.63,-0.34,0.0,12.8,26.6,650.7,7.6,-33.6,7.0
2024-12-13T13:55:01.247000,stair_up,stair_t1.txt,0.38,0.88,0.13,0.03,-0.06,-0.11,0.62,0.33,0.63,-0.34,0.0,8.7,25.4,648.7,7.6,-34.0,6.9
2024-12-13T13:55:01.249000,stair_up,stair_t1.txt,0.49,0.82,0.17,0.02,-0.08,-0.14,0.62,0.33,0.63,-0.34,0.0,6.3,25.0,652.0,7.5,-34.6,6.9
2024-12-13T13:55:01.251000,stair_up,stair_t1.txt,0.49,0.82,0.17,0.02,-0.08,-0.14,0.62,0.33,0.63,-0.34,0.0,7.3,26.6,660.8,7.4,-35.0,6.9
2024-12-13T13:55:01.260000,stair_up,stair_t1.txt,0.6,0.72,0.15,0.01,-0.09,-0.17,0.62,0.33,0.63,-0.34,0.0,3.9,18.8,665.5,7.4,-35.6,6.9
2024-12-13T13:55:01.267000,stair_up,stair_t1.txt,0.6,0.72,0.15,0.01,-0.09,-0.17,0.62,0.33,0.63,-0.34,0.0,3.4,24.7,674.2,7.4,-36.2,6.9
2024-12-13T13:55:01.270000,stair_up,stair_t1.txt,0.71,0.56,0.1,0.01,-0.1,-0.2,0.62,0.33,0.63,-0.34,0.0,1.9,24.3,676.9,7.4,-36.8,6.9
2024-12-13T13:55:01.279000,stair_up,stair_t1.txt,0.71,0.56,0.1,0.01,-0.1,-0.2,0.62,0.33,0.63,-0.34,0.0,-2.2,26.1,684.1,7.5,-37.4,6.9
2024-12-13T13:55:01.281000,stair_up,stair_t1.txt,0.68,0.44,0.14,0.01,-0.1,-0.23,0.62,0.33,0.63,-0.34,0.0,-7.4,18.5,687.6,7.5,-38.1,6.7
2024-12-13T13:55:01.286000,stair_up,stair_t1.txt,0.68,0.44,0.14,0.01,-0.1,-0.23,0.62,0.33,0.63,-0.34,0.0,-9.8,20.5,693.8,7.6,-38.6,6.7
2024-12-13T13:55:01.289000,stair_up,stair_t1.txt,0.62,0.24,0.12,0.0,-0.1,-0.26,0.62,0.33,0.63,-0.34,0.0,-15.6,20.5,691.7,7.7,-39.3,6.6
2024-12-13T13:55:01.298000,stair_up,stair_t1.txt,0.62,0.24,0.12,0.0,-0.1,-0.26,0.62,0.33,0.63,-0.34,0.0,-16.2,21.6,699.5,7.8,-39.9,6.6
2024-12-13T13:55:01.301000,stair_up,stair_t1.txt,0.5,0.05,0.01,0.0,-0.09,-0.27,0.62,0.32,0.63,-0.34,0.0,-18.6,20.9,706.6,8.1,-40.6,6.6
2024-12-13T13:55:01.307000,stair_up,stair_t1.txt,0.5,0.05,0.01,0.0,-0.09,-0.27,0.62,0.32,0.63,-0.34,0.0,-20.7,27.2,711.2,8.2,-41.3,6.5
2024-12-13T13:55:01.310000,stair_up,stair_t1.txt,0.31,-0.05,-0.07,0.0,-0.08,-0.28,0.62,0.32,0.63,-0.34,0.0,-28.5,21.4,712.1,8.5,-42.0,6.3
2024-12-13T13:55:01.314000,stair_up,stair_t1.txt,0.31,-0.05,-0.07,0.0,-0.08,-0.28,0.62,0.32,0.63,-0.34,0.0,-31.4,29.2,719.3,8.7,-42.8,6.4
2024-12-13T13:55:01.329000,stair_up,stair_t1.txt,0.12,-0.12,-0.1,0.01,-0.08,-0.29,0.62,0.32,0.63,-0.34,0.0,-32.9,29.0,730.2,8.9,-43.5,6.7
2024-12-13T13:55:01.330000,stair_up,stair_t1.txt,0.12,-0.12,-0.1,0.01,-0.08,-0.29,0.62,0.32,0.63,-0.34,0.0,-38.7,29.4,726.1,9.2,-44.2,6.6
2024-12-13T13:55:01.330000,stair_up,stair_t1.txt,0.0,-0.2,-0.1,0.02,-0.07,-0.29,0.62,0.32,0.63,-0.35,0.0,-40.0,33.2,740.2,9.3,-45.0,7.0
2024-12-13T13:55:01.337000,stair_up,stair_t1.txt,0.0,-0.2,-0.1,0.02,-0.07,-0.29,0.62,0.32,0.63,-0.35,0.0,-41.6,27.0,748.9,9.6,-45.7,7.2
2024-12-13T13:55:01.340000,stair_up,stair_t1.txt,-0.06,-0.21,-0.12,0.03,-0.06,-0.29,0.62,0.32,0.63,-0.35,0.0,-48.9,33.6,745.0,9.9,-46.5,7.3
2024-12-13T13:55:01.342000,stair_up,stair_t1.txt,-0.06,-0.21,-0.12,0.03,-0.06,-0.29,0.62,0.32,0.63,-0.35,0.0,-50.3,34.5,751.4,10.1,-47.2,7.5
2024-12-13T13:55:01.353000,stair_up,stair_t1.txt,-0.23,-0.28,-0.11,0.04,-0.05,-0.28,0.62,0.32,0.63,-0.35,0.0,-44.0,34.7,764.9,10.3,-47.9,7.9
2024-12-13T13:55:01.353000,stair_up,stair_t1.txt,-0.23,-0.28,-0.11,0.04,-0.05,-0.28,0.62,0.32,0.63,-0.35,0.0,-48.5,43.8,759.6,10.6,-48.7,8.0
2024-12-13T13:55:01.359000,stair_up,stair_t1.txt,-0.31,-0.36,-0.15,0.04,-0.05,-0.26,0.62,0.32,0.63,-0.35,0.0,-56.9,42.5,765.8,10.7,-49.4,8.2
2024-12-13T13:55:01.369000,stair_up,stair_t1.txt,-0.31,-0.36,-0.15,0.04,-0.05,-0.26,0.62,0.32,0.63,-0.35,0.0,-53.2,44.2,775.3,10.9,-50.1,8.5
2024-12-13T13:55:01.370000,stair_up,stair_t1.txt,-0.35,-0.41,-0.14,0.04,-0.04,-0.24,0.62,0.32,0.63,-0.35,0.0,-56.3,44.0,772.4,11.1,-50.8,8.6
2024-12-13T13:55:01.376000,stair_up,stair_t1.txt,-0.35,-0.41,-0.14,0.04,-0.04,-0.24,0.62,0.32,0.63,-0.35,0.0,-55.3,43.1,777.7,11.2,-51.3,8.7
2024-12-13T13:55:01.378000,stair_up,stair_t1.txt,-0.38,-0.39,-0.04,0.04,-0.03,-0.22,0.62,0.32,0.63,-0.35,0.0,-55.7,49.2,785.6,11.3,-51.9,9.0
2024-12-13T13:55:01.395000,stair_up,stair_t1.txt,-0.38,-0.39,-0.04,0.04,-0.03,-0.22,0.62,0.32,0.63,-0.35,0.0,-54.6,49.3,781.3,11.4,-52.3,9.1
2024-12-13T13:55:01.397000,stair_up,stair_t1.txt,-0.31,-0.4,-0.02,0.04,-0.03,-0.2,0.61,0.32,0.63,-0.35,0.0,-53.7,44.1,785.2,11.5,-52.7,9.5
2024-12-13T13:55:01.397000,stair_up,stair_t1.txt,-0.31,-0.4,-0.02,0.04,-0.03,-0.2,0.61,0.32,0.63,-0.35,0.0,-58.6,47.5,783.2,11.6,-53.0,9.7
2024-12-13T13:55:01.401000,stair_up,stair_t1.txt,-0.22,-0.43,-0.04,0.04,-0.02,-0.18,0.61,0.32,0.63,-0.35,0.0,-60.1,48.9,777.3,11.7,-53.2,9.8
2024-12-13T13:55:01.404000,stair_up,stair_t1.txt,-0.22,-0.43,-0.04,0.04,-0.02,-0.18,0.61,0.32,0.63,-0.35,0.0,-66.0,51.9,774.9,11.9,-53.4,10.0
2024-12-13T13:55:01.407000,stair_up,stair_t1.txt,-0.21,-0.55,-0.08,0.04,-0.01,-0.16,0.61,0.32,0.63,-0.35,0.0,-57.2,52.2,772.2,11.9,-53.6,10.2
2024-12-13T13:55:01.412000,stair_up,stair_t1.txt,-0.21,-0.55,-0.08,0.04,-0.01,-0.16,0.61,0.32,0.63,-0.35,0.0,-59.6,57.1,771.3,12.0,-53.7,10.5
2024-12-13T13:55:01.418000,stair_up,stair_t1.txt,-0.16,-0.63,-0.13,0.04,0.01,-0.14,0.61,0.32,0.63,-0.35,0.0,-58.5,60.0,771.5,12.2,-53.8,10.7
2024-12-13T13:55:01.421000,stair_up,stair_t1.txt,-0.16,-0.63,-0.13,0.04,0.01,-0.14,0.61,0.32,0.63,-0.35,0.0,-53.3,57.4,769.1,12.3,-53.9,10.9
2024-12-13T13:55:01.427000,stair_up,stair_t1.txt,-0.07,-0.6,-0.06,0.04,0.02,-0.12,0.61,0.32,0.63,-0.35,0.0,-56.6,59.7,753.4,12.5,-53.9,10.9
2024-12-13T13:55:01.431000,stair_up,stair_t1.txt,-0.07,-0.6,-0.06,0.04,0.02,-0.12,0.61,0.32,0.63,-0.35,0.0,-53.3,57.8,752.9,12.6,-53.7,11.1
2024-12-13T13:55:01.440000,stair_up,stair_t1.txt,-0.04,-0.4,0.08,0.02,0.04,-0.11,0.61,0.32,0.63,-0.35,0.0,-51.5,60.9,745.8,12.7,-53.4,11.1
2024-12-13T13:55:01.441000,stair_up,stair_t1.txt,-0.04,-0.4,0.08,0.02,0.04,-0.11,0.61,0.32,0.63,-0.35,0.0,-53.3,61.7,734.9,12.7,-53.0,11.0
2024-12-13T13:55:01.446000,stair_up,stair_t1.txt,-0.06,-0.39,0.03,0.01,0.04,-0.09,0.61,0.32,0.63,-0.35,0.0,-46.6,59.6,726.7,12.7,-52.5,10.9
2024-12-13T13:55:01.451000,stair_up,stair_t1.txt,-0.06,-0.39,0.03,0.01,0.04,-0.09,0.61,0.32,0.63,-0.35,0.0,-46.6,59.6,726.7,12.7,-52.5,10.9
2024-12-13T13:55:01.459000,stair_up,stair_t1.txt,-0.15,-0.4,-0.11,-0.01,0.05,-0.07,0.61,0.32,0.63,-0.35,0.0,-46.6,59.6,726.7,12.7,-52.5,10.9
2024-12-13T13:55:01.462000,stair_up,stair_t1.txt,-0.15,-0.4,-0.11,-0.01,0.05,-0.07,0.61,0.32,0.63,-0.35,0.0,-46.6,59.6,726.7,12.7,-52.5,10.9
