subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kanoga,gyro_x,stance,2,1,19.0,24.0,5.340527995972359,0.0004792594896794178,-1.6120242274147623,101,0.05,True,1.1387184955034233
kanoga,gyro_x,stance,2,2,68.0,95.0,8.716707993928894,0.0,-2.003721537579788,101,0.05,True,1.1387184955034233
