subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject
kanoga,grf_x,stance,2,1,17.0,54.0,7.595187685526409,0.0,1.9911246912945664,101,0.05,True
kanoga,grf_x,stance,2,2,79.0,97.0,8.325553891587075,9.4118135507415e-10,1.9678241550459374,101,0.05,True
