subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kanoga,gyro_z,stance,1,1,55.0,100.0,22.650235198089536,0.0,-3.2978583913474564,101,0.05,True,1.7860780968200631
