subject,channel,phase,n_clusters,cluster_id,start_pct,end_pct,peak_t,p_corrected,dz_mean_in_cluster,T,alpha,h0reject,mean_abs_dz
kanoga,grt_x,stance,4,1,5.0,15.0,5.818185670834639,0.00015679431960835544,-1.4901225705902719,101,0.05,True,2.209081400933877
kanoga,grt_x,stance,4,2,27.0,44.0,5.218670654347636,7.584448402653265e-09,-1.4565389145872427,101,0.05,True,2.209081400933877
kanoga,grt_x,stance,4,3,63.0,94.0,19.529365199551126,0.0,4.20395083223913,101,0.05,True,2.209081400933877
kanoga,grt_x,stance,4,4,97.0,100.0,16.43402223241401,0.03076591075019186,-3.374011143704051,101,0.05,True,2.209081400933877
